image,mask_id,label,occluded,polygon_index,area,visible_fraction,match_score,rebuilt
target_laboratory_IDS01,18,poster,0,24,11122,1.0,1.0,False
target_laboratory_IDS01,19,machine,0,20,12480,1.0,1.0,False
target_laboratory_IDS01,20,fridge,0,19,17206,1.0,1.0,False
target_laboratory_IDS01,21,ceiling_light,0,16,3273,1.0,1.0,False
target_laboratory_IDS01,22,machine,0,3,1464,1.0,1.0,False
target_laboratory_IDS01,23,machine,0,13,44676,1.0,1.0,False
target_laboratory_IDS01,24,chair,0,10,10035,0.95699,1.0,False
target_laboratory_IDS01,25,outlet,0,7,5465,1.0,1.0,False
target_laboratory_IDS01,26,cabinet,0,6,20064,0.998507,1.0,False
target_laboratory_IDS01,27,fire_sprinkler,0,5,178,1.0,1.0,False
target_laboratory_IDS01,28,machine,0,4,1292,1.0,1.0,False
target_laboratory_IDS01,29,computer,0,30,4883,1.0,1.0,False
target_laundryroom,1,basket,1,5,3754,0.063288,1.0,False
target_laundryroom,2,shelf,1,6,68149,0.711694,1.0,False
target_laundryroom,3,table,1,7,49075,0.995416,1.0,False
target_laundryroom,4,cabinet,1,14,31650,0.950365,1.0,False
target_laundryroom,5,shelf,1,15,33249,0.750932,1.0,False
target_laundryroom,6,paper_towel,1,16,4126,0.804445,1.0,False
target_laundryroom,7,jar,1,22,1578,0.852052,1.0,False
target_laundryroom,8,bottle,1,25,1513,0.909255,1.0,False
target_laundryroom,9,cabinet,1,28,96348,0.890569,1.0,False
target_laundryroom,11,washing_machine,1,32,54335,0.680438,1.0,False
target_laundryroom,12,box,1,42,2886,1.0,1.0,False
target_laundryroom,13,shelf,1,46,18586,0.768429,1.0,False
target_laundryroom,14,paper_towel,0,0,3542,1.0,1.0,False
target_laundryroom,15,bottle,0,1,1750,1.0,1.0,False
target_laundryroom,16,washing_machine,0,45,80528,0.998946,1.0,False
target_laundryroom,17,towel,0,44,26447,1.0,1.0,False
target_laundryroom,18,towel,0,43,3782,1.0,1.0,False
target_laundryroom,19,jar,0,41,1033,1.0,1.0,False
target_laundryroom,20,iron,0,40,7689,1.0,1.0,False
target_laundryroom,21,bottle,0,39,1726,1.0,1.0,False
target_laundryroom,22,brush,0,37,1358,1.0,1.0,False
target_laundryroom,23,bottle,0,36,1963,0.968904,1.0,False
target_laundryroom,24,bottle,0,35,1781,1.0,1.0,False
target_laundryroom,25,towel,0,34,1344,0.974619,1.0,False
target_laundryroom,26,bottle,0,33,2136,1.0,1.0,False
target_laundryroom,27,sink,0,29,1636,1.0,1.0,False
target_laundryroom,28,towel,0,27,1657,0.942013,1.0,False
target_laundryroom,29,towel,0,26,406,0.810379,1.0,False
target_laundryroom,30,towel,0,24,1237,0.985657,1.0,False
target_laundryroom,31,towel,0,23,2077,0.976493,1.0,False
target_laundryroom,32,jar,0,21,2836,1.0,1.0,False
target_laundryroom,33,cabinet,0,20,65341,0.999755,1.0,False
target_laundryroom,34,towel,0,19,1522,0.971903,1.0,False
target_laundryroom,35,bottle,0,18,3236,1.0,1.0,False
target_laundryroom,36,towel,0,17,1541,1.0,1.0,False
target_laundryroom,37,bottle,0,13,3884,1.0,1.0,False
target_laundryroom,38,bottle,0,12,2172,1.0,1.0,False
target_laundryroom,39,towel,0,11,1615,1.0,1.0,False
target_laundryroom,40,brush,0,10,936,1.0,1.0,False
target_laundryroom,41,towel,0,9,1641,1.0,1.0,False
target_laundryroom,42,towel,0,8,3318,1.0,1.0,False
target_laundryroom,43,bottle,0,3,1502,1.0,1.0,False
target_laundryroom,44,brush,0,2,761,1.0,1.0,False
target_laundryroom,45,towel,0,47,732,1.0,1.0,False
target_library,1,fish,1,3,1171,0.936051,1.0,False
target_library,2,shelf,1,4,21826,0.667543,1.0,False
target_library,4,shelves,1,15,63393,0.856871,1.0,False
target_library,6,table,1,20,35135,0.718272,1.0,False
target_library,7,desk,1,23,40234,0.847906,1.0,False
target_library,9,shelves,1,29,19547,0.914565,1.0,False
target_library,10,poster,0,0,4013,0.999253,1.0,False
target_library,11,poster,0,14,2565,1.0,1.0,False
target_library,12,printer,0,26,753,1.0,1.0,False
target_library,13,poster,0,22,2283,1.0,1.0,False
target_library,14,poster,0,21,2443,1.0,1.0,False
target_library,15,poster,0,18,672,1.0,1.0,False
target_library,16,beam,0,17,271701,1.0,1.0,False
target_library,17,poster,0,16,1400,1.0,1.0,False
target_library,18,poster,0,13,3060,1.0,1.0,False
target_library,19,couch,0,2,16496,1.0,1.0,False
target_library,20,poster,0,12,2429,1.0,1.0,False
target_library,21,figurine,0,11,9819,1.0,1.0,False
target_library,22,poster,0,10,4505,1.0,1.0,False
target_library,23,sign,0,9,344,1.0,1.0,False
target_library,24,books,0,6,5810,1.0,1.0,False
target_library,25,poster,0,5,466,1.0,1.0,False
target_library,26,table,0,28,23036,1.0,1.0,False
target_livingroom_IDS01,2,tv_stand,1,29,8458,0.730902,1.0,False
target_livingroom_IDS01,3,fireplace,1,26,31893,0.92481,1.0,False
target_livingroom_IDS01,4,decoration,1,25,991,0.99498,1.0,False
target_livingroom_IDS01,5,plant,1,21,23440,0.990409,1.0,False
target_livingroom_IDS01,6,blind,1,15,12222,0.704926,1.0,False
target_livingroom_IDS01,7,couch,1,6,14001,0.667509,1.0,False
target_livingroom_IDS01,8,stair_rail,1,12,247,1.0,1.0,False
target_livingroom_IDS01,9,pillow,1,10,196,0.03656,1.0,False
target_livingroom_IDS01,10,pillow,1,9,1212,0.1697,1.0,False
target_livingroom_IDS01,11,pillow,1,8,1489,0.449306,1.0,False
target_livingroom_IDS01,12,cable_box,1,7,1127,0.745864,1.0,False
target_livingroom_IDS01,13,decoration,1,31,1313,0.413674,1.0,False
target_livingroom_IDS01,14,decoration,0,1,19299,0.988476,1.0,False
target_livingroom_IDS01,15,trashcan,0,2,1246,1.0,1.0,False
target_livingroom_IDS01,16,tv,0,3,16252,0.999569,1.0,False
target_livingroom_IDS01,17,painting,0,5,14338,1.0,1.0,False
target_livingroom_IDS01,18,stair_rail,0,11,2669,1.0,1.0,False
target_livingroom_IDS01,19,plate,0,14,1287,1.0,1.0,False
target_livingroom_IDS01,20,candle,0,17,1004,1.0,1.0,False
target_livingroom_IDS01,21,mirror,0,18,8791,1.0,1.0,False
target_livingroom_IDS01,22,couch,0,19,116284,1.0,1.0,False
target_livingroom_IDS01,23,painting,0,22,11474,1.0,1.0,False
target_livingroom_IDS01,24,door,0,23,77135,0.999909,0.999909,False
target_livingroom_IDS01,25,dvd_player,0,24,1310,1.0,1.0,False
target_livingroom_IDS01,26,ceiling_light,0,27,210,1.0,1.0,False
target_livingroom_IDS01,27,lamp,0,30,6491,1.0,1.0,False
target_livingroom_IDS01,28,ceiling_light,0,32,206,1.0,1.0,False
target_marsh,2,plant,1,5,12110,0.503011,1.0,False
target_marsh,3,plants,1,9,164754,0.799156,1.0,False
target_marsh,4,water,1,10,195291,0.921358,1.0,False
target_marsh,5,tree,0,1,132981,1.0,1.0,False
target_marsh,6,tree,0,3,2861,1.0,1.0,False
target_marsh,7,tree,0,4,1528,1.0,1.0,False
target_marsh,8,tree,0,6,1331,1.0,1.0,False
target_marsh,9,tree,0,7,1564,1.0,1.0,False
target_marsh,10,tree,0,8,90191,0.999978,0.999978,False
target_mediaroom,1,chair,1,1,10022,0.248118,1.0,False
target_mediaroom,2,chair,1,2,14398,0.844903,1.0,False
target_mediaroom,3,flower,1,5,173,0.078387,1.0,False
target_mediaroom,4,dvd_player,1,8,679,0.936552,1.0,False
target_mediaroom,5,chair,1,10,7288,0.362605,1.0,False
target_mediaroom,6,chair,1,13,18940,0.538267,1.0,False
target_mediaroom,7,couch,1,20,62837,0.759727,1.0,False
target_mediaroom,8,table,1,22,8300,0.652824,1.0,False
target_mediaroom,9,window,1,24,46312,0.903014,1.0,False
target_mediaroom,10,television,1,28,14188,0.990367,1.0,False
target_mediaroom,11,couch,1,30,8266,0.962506,1.0,False
target_mediaroom,12,table,1,33,23527,0.810242,1.0,False
target_mediaroom,13,chair,0,0,26779,1.0,1.0,False
target_mediaroom,14,decoration,0,3,933,1.0,1.0,False
target_mediaroom,15,decoration,0,42,1368,1.0,1.0,False
target_mediaroom,17,decoration,0,40,418,1.0,1.0,False
target_mediaroom,18,decoration,0,39,939,1.0,1.0,False
target_mediaroom,20,decoration,0,36,1172,1.0,1.0,False
target_mediaroom,21,decoration,0,35,928,1.0,1.0,False
target_mediaroom,22,decoration,0,34,538,1.0,1.0,False
target_mediaroom,23,decoration,0,32,1354,0.979031,1.0,False
target_mediaroom,24,decoration,0,31,1280,1.0,1.0,False
target_mediaroom,25,decoration,0,27,516,0.938182,1.0,False
target_mediaroom,26,lamp,0,25,2954,1.0,1.0,False
target_mediaroom,27,decoration,0,23,292,1.0,1.0,False
target_mediaroom,29,lamp,0,18,6088,1.0,1.0,False
target_mediaroom,30,decoration,0,16,778,1.0,1.0,False
target_mediaroom,32,table,0,14,118277,0.989219,1.0,False
target_mediaroom,33,decoration,0,12,4842,1.0,1.0,False
target_mediaroom,34,decoration,0,11,2928,1.0,1.0,False
target_mediaroom,35,decoration,0,9,2085,1.0,1.0,False
target_mediaroom,36,decoration,0,7,1259,1.0,1.0,False
target_mediaroom,37,card,0,4,1289,1.0,1.0,False
target_mediaroom,38,vase,0,43,3700,1.0,1.0,False
target_mountain,2,bridge,1,4,1,0.000127,1.0,False
target_mountain,3,river,1,7,166513,0.999316,1.0,False
target_mountain,4,mountain,1,8,71955,0.685325,1.0,False
target_mountain,5,mountain,1,9,294815,0.915862,1.0,False
target_mountain,6,tree,0,0,18207,1.0,1.0,False
target_mountain,7,cloud,0,5,10044,1.0,1.0,False
target_mountain,8,tree,0,6,8877,1.0,1.0,False
target_nursery,1,decoration,1,0,2159,0.937066,1.0,False
target_nursery,3,picture,1,3,1894,0.82098,1.0,False
target_nursery,4,shelf,1,4,1919,0.638178,1.0,False
target_nursery,5,decoration,1,5,524,0.639805,1.0,False
target_nursery,6,shelf,1,6,2034,0.831902,1.0,False
target_nursery,7,basket,1,10,2824,0.994366,1.0,False
target_nursery,8,table,1,11,10831,0.76162,1.0,False
target_nursery,9,lamp,1,13,1976,0.749336,1.0,False
target_nursery,10,plant,1,14,719,0.942333,1.0,False
target_nursery,11,basket,1,18,2243,0.815933,1.0,False
target_nursery,12,picture,1,22,2027,0.668756,1.0,False
target_nursery,13,chair,1,27,38133,0.870577,1.0,False
target_nursery,14,curtain,0,1,60776,1.0,1.0,False
target_nursery,15,plant,0,8,1813,1.0,1.0,False
target_nursery,16,ottoman,0,15,20280,1.0,1.0,False
target_nursery,17,clock,0,16,1071,1.0,1.0,False
target_nursery,18,basket,0,17,3698,1.0,1.0,False
target_nursery,19,painting,0,19,78865,1.0,1.0,False
target_nursery,20,crib,0,20,111917,1.0,1.0,False
target_nursery,21,decoration,0,21,2959,1.0,1.0,False
target_nursery,22,shelf,0,24,3503,0.964748,1.0,False
target_nursery,23,books,0,25,2226,1.0,1.0,False
target_nursery,24,decoration,0,26,3871,1.0,1.0,False
target_nursery,25,pillow,0,28,3654,1.0,1.0,False
target_nursery,26,plant,0,29,337,1.0,1.0,False
target_office_IDS01,2,board,1,3,15058,0.871917,1.0,False
target_office_IDS01,3,corkboard,1,33,5213,0.141785,1.0,False
target_office_IDS01,4,chairs,1,30,23817,0.816266,1.0,False
target_office_IDS01,5,drawer,1,29,13044,0.599421,1.0,False
target_office_IDS01,7,cubicle,1,24,91832,0.574029,1.0,False
target_office_IDS01,8,bag,1,23,4085,0.59635,1.0,False
target_office_IDS01,9,bag,1,16,5674,0.983874,1.0,False
target_office_IDS01,10,paper,1,14,13018,0.684401,1.0,False
target_office_IDS01,11,desk,1,12,35857,0.810694,1.0,False
target_office_IDS01,12,computer,1,10,6493,0.665539,1.0,False
target_office_IDS01,13,computer,1,9,4626,0.287991,1.0,False
target_office_IDS01,14,bookshelf,1,7,30667,0.85326,1.0,False
target_office_IDS01,15,binder,1,6,4946,0.702357,1.0,False
target_office_IDS01,16,desk,1,5,12684,0.522965,1.0,False
target_office_IDS01,17,drawer,1,38,35971,0.762938,1.0,False
target_office_IDS01,18,computer,0,0,6411,1.0,1.0,False
target_office_IDS01,19,stool,0,2,9541,1.0,1.0,False
target_office_IDS01,20,bottle,0,40,4985,1.0,1.0,False
target_office_IDS01,21,keyboard,0,39,844,0.946188,1.0,False
target_office_IDS01,22,chairs,0,37,35475,1.0,1.0,False
target_office_IDS01,23,bag,0,36,8167,1.000122,0.999878,False
target_office_IDS01,24,mouse,0,35,317,1.0,1.0,False
target_office_IDS01,25,whiteboard,0,34,21865,0.993412,1.0,False
target_office_IDS01,26,book,0,32,854,1.0,1.0,False
target_office_IDS01,27,bottle,0,31,2455,1.0,1.0,False
target_office_IDS01,28,poster,0,27,6767,1.0,1.0,False
target_office_IDS01,29,keyboard,0,26,611,0.920181,1.0,False
target_office_IDS01,30,picture,0,22,1963,1.0,1.0,False
target_office_IDS01,31,bottle,0,20,1549,1.0,1.0,False
target_office_IDS01,32,phone,0,19,2917,1.0,1.0,False
target_office_IDS01,33,binders,0,17,18171,1.0,1.0,False
target_office_IDS01,34,chairs,0,15,3197,1.0,1.0,False
target_office_IDS01,35,fan,0,13,3904,1.0,1.0,False
target_office_IDS01,36,mouse,0,11,159,1.0,1.0,False
target_office_IDS01,37,boxes,0,8,5496,1.0,1.0,False
target_office_IDS01,38,paper,0,4,1505,1.0,1.0,False
target_office_IDS01,39,keyboard,0,41,639,1.0,1.0,False
target_park,1,tree,1,5,24183,0.276849,1.0,False
target_park,2,tree,1,12,28052,0.407377,1.0,False
target_park,3,tree,1,14,51211,0.807757,1.0,False
target_park,4,trashcan,1,16,475,0.865209,1.0,False
target_park,5,bench,1,20,814,0.545576,1.0,False
target_park,6,walkway,1,22,52237,0.957441,0.999981,False
target_park,7,tree,0,0,65819,1.0,1.0,False
target_park,8,trashcan,0,1,314,0.786967,1.0,False
target_park,9,bench,0,2,1806,1.0,1.0,False
target_park,10,gazebo,0,3,9171,1.0,1.0,False
target_park,11,tree,0,4,74534,0.989092,1.0,False
target_park,12,bushes,0,6,11023,1.0,1.0,False
target_park,13,tree,0,9,1856,1.0,1.0,False
target_park,14,bench,0,10,25076,1.00004,0.99996,False
target_park,15,tree,0,11,59453,1.0,1.0,False
target_park,16,bench,0,13,378,1.0,1.0,False
target_park,17,tree,0,15,4065,1.0,1.0,False
target_park,18,tree,0,19,1239,1.0,1.0,False
target_park,19,bench,0,21,5072,1.0,1.0,False
target_parkinglot,1,building,1,2,12221,0.314999,1.0,False
target_parkinglot,3,buildings,1,7,15279,0.493492,1.0,False
target_parkinglot,5,building,1,10,14493,0.815405,1.0,False
target_parkinglot,6,car,1,13,27,0.01767,1.0,False
target_parkinglot,7,building,1,14,16652,0.632242,1.0,False
target_parkinglot,8,building,1,22,10015,0.817418,1.0,False
target_parkinglot,9,railroad,0,0,61245,0.96423,1.0,False
target_parkinglot,10,pole,0,1,414,0.831325,1.0,False
target_parkinglot,11,pavement,0,4,219136,0.882361,1.0,False
target_parkinglot,12,car,0,5,7060,1.0,1.0,False
target_parkinglot,13,pole,0,6,326,1.0,1.0,False
target_parkinglot,14,pole,0,9,2202,1.0,1.0,False
target_parkinglot,15,pole,0,11,915,0.776081,1.0,False
target_parkinglot,16,pole,0,12,1249,0.962992,1.0,False
target_parkinglot,17,car,0,15,1202,1.0,1.0,False
target_parkinglot,18,railroad,0,16,26425,0.952321,1.0,False
target_parkinglot,19,car,0,18,7102,1.0,1.0,False
target_parkinglot,20,car,0,19,5909,1.0,1.0,False
target_parkinglot,21,building,0,20,3302,1.0,1.0,False
target_parkinglot,22,car,0,21,12179,1.0,1.0,False
target_patio,1,chair,1,1,5215,0.416068,1.0,False
target_patio,3,table,1,6,1186,0.382704,1.0,False
target_patio,4,flower,1,10,4,0.00108,1.0,False
target_patio,5,bush,1,13,2830,0.333176,1.0,False
target_patio,6,table,1,14,5857,0.351244,1.0,False
target_patio,8,tree,1,17,43868,0.372356,1.0,False
target_patio,9,bushes,1,18,3443,0.3142,1.0,False
target_patio,10,fence,1,19,36324,0.678687,1.0,False
target_patio,11,tree,1,21,7306,0.979751,1.0,False
target_patio,12,house,1,23,76486,0.999503,1.0,False
target_patio,14,chair,0,2,1374,0.357906,1.0,False
target_patio,15,flower,0,4,6,0.000498,1.0,False
target_patio,17,flower,0,8,3086,0.382973,1.0,False
target_patio,18,rock,0,9,2386,1.0,1.0,False
target_patio,19,tree,0,11,248357,0.987409,1.0,False
target_patio,20,flower,0,12,1838,0.713509,1.0,False
target_patio,21,umbrella,0,15,6692,1.0,1.0,False
target_patio,22,chair,0,22,12312,0.422077,1.0,False
target_patio,23,tree,0,24,9550,0.985756,1.0,False
target_patio,24,bushes,0,25,3509,0.99943,0.99943,False
target_patio,25,pavement,0,26,259484,1.0,1.0,False
target_playground,1,sand,1,2,2730,0.40728,1.0,False
target_playground,2,tree,1,3,257752,0.960836,0.999988,False
target_playground,3,playground,1,4,32568,0.826914,1.0,False
target_playground,4,playground,1,7,21309,1.0,1.0,False
target_playground,5,sand,1,8,45480,0.706595,1.0,False
target_playground,6,playground,0,6,67482,1.0,1.0,False
target_pool_IDS01,3,table,1,39,75,0.001955,1.0,False
target_pool_IDS01,5,poolside,1,37,48280,0.511994,1.0,False
target_pool_IDS01,6,building,1,36,189242,0.813927,1.0,False
target_pool_IDS01,8,chair,1,32,56220,0.719165,1.0,False
target_pool_IDS01,9,pool,1,31,7700,0.735645,1.0,False
target_pool_IDS01,11,pillar,1,2,5733,1.0,1.0,False
target_pool_IDS01,12,pillar,1,23,4878,0.905513,1.0,False
target_pool_IDS01,13,chair,1,21,877,0.026737,1.0,False
target_pool_IDS01,14,chair,1,19,7236,0.865136,1.0,False
target_pool_IDS01,15,poolside,1,16,54293,0.841256,1.0,False
target_pool_IDS01,16,walkway,1,15,44899,0.776396,0.999955,False
target_pool_IDS01,17,plate,1,3,4801,0.930066,1.0,False
target_pool_IDS01,18,towel,1,43,1121,1.0,1.0,False
target_pool_IDS01,19,light,0,0,669,1.0,1.0,False
target_pool_IDS01,20,pillar,0,18,1471,1.0,1.0,False
target_pool_IDS01,21,railing,0,41,359,0.986264,1.0,False
target_pool_IDS01,22,light,0,40,196,1.0,1.0,False
target_pool_IDS01,23,light,0,34,208,1.0,1.0,False
target_pool_IDS01,24,chair,0,33,1288,1.0,1.0,False
target_pool_IDS01,25,pillar,0,30,1786,1.0,1.0,False
target_pool_IDS01,26,plant,0,29,50004,1.0,1.0,False
target_pool_IDS01,27,drink,0,27,3066,1.0,1.0,False
target_pool_IDS01,28,pillar,0,26,4021,1.0,1.0,False
target_pool_IDS01,29,utensil,0,24,429,1.0,1.0,False
target_pool_IDS01,30,pillar,0,20,3711,1.0,1.0,False
target_pool_IDS01,31,door,0,17,7786,1.0,1.0,False
target_pool_IDS01,32,railing,0,4,557,1.0,1.0,False
target_pool_IDS01,33,light,0,14,1779,1.0,1.0,False
target_pool_IDS01,34,towel,0,13,490,1.0,1.0,False
target_pool_IDS01,35,plant,0,12,3047,1.0,1.0,False
target_pool_IDS01,36,plant,0,11,4597,1.0,1.0,False
target_pool_IDS01,37,hat,0,10,9478,1.0,1.0,False
target_pool_IDS01,38,drink,0,9,3393,1.0,1.0,False
target_pool_IDS01,39,pillar,0,8,4756,0.973593,1.0,False
target_pool_IDS01,40,towel,0,7,7035,1.0,1.0,False
target_pool_IDS01,41,pillar,0,6,4830,1.0,1.0,False
target_pool_IDS01,42,light,0,5,177,1.0,1.0,False
target_pool_IDS01,43,chair,0,42,1382,1.0,1.0,False
target_porch,1,window,1,0,11661,0.913514,1.0,False
target_porch,2,fireplace,1,38,30053,0.827564,1.0,False
target_porch,3,chair,1,33,46318,0.550056,1.0,False
target_porch,4,plant,1,32,2034,0.285273,1.0,False
target_porch,5,plant,1,30,68749,0.896968,1.0,False
target_porch,6,plant,1,25,663,0.314516,1.0,False
target_porch,7,plant,1,22,1525,0.580952,1.0,False
target_porch,8,plant,1,20,1222,0.45614,1.0,False
target_porch,9,lamp,1,18,33605,0.995527,1.0,False
target_porch,10,window,1,16,5054,0.847418,1.0,False
target_porch,11,plant,1,13,673,0.536255,1.0,False
target_porch,12,window,1,12,3500,0.996583,1.0,False
target_porch,13,plant,1,10,6078,1.0,1.0,False
target_porch,14,plant,1,8,34295,0.9437,1.0,False
target_porch,15,plant,1,7,2586,0.503505,1.0,False
target_porch,16,window,1,6,5490,0.99187,1.0,False
target_porch,17,window,1,5,5091,0.720696,1.0,False
target_porch,18,lamp,1,4,1074,1.0,1.0,False
target_porch,19,door,1,3,74305,0.521951,1.0,False
target_porch,20,window,1,39,6325,0.991535,1.0,False
target_porch,21,chair,0,2,13319,0.999925,0.999925,False
target_porch,22,plant,0,9,7303,1.0,1.0,False
target_porch,23,table,0,11,8827,0.99966,1.0,False
target_porch,24,plant,0,14,7010,1.0,1.0,False
target_porch,25,chair,0,15,13669,1.0,1.0,False
target_porch,26,plant,0,17,7182,1.0,1.0,False
target_porch,27,plant,0,21,1541,1.0,1.0,False
target_porch,28,plant,0,24,2610,0.99847,1.0,False
target_porch,29,window,0,27,68055,1.0,1.0,False
target_porch,30,glass,0,29,2814,1.0,1.0,False
target_porch,31,plant,0,34,1262,1.0,1.0,False
target_porch,32,plant,0,35,1797,1.0,1.0,False
target_porch,33,glass,0,36,7977,1.0,1.0,False
target_porch,34,glass,0,37,2517,1.0,1.0,False
target_porch,35,ottoman,0,40,10176,1.0,1.0,False
target_postoffice,1,supplies,1,0,122,0.024903,1.0,False
target_postoffice,2,counter,1,5,200183,0.811157,1.0,False
target_postoffice,3,window,1,6,20392,0.865131,1.0,False
target_postoffice,4,tape,1,12,4824,0.893499,1.0,False
target_postoffice,5,sign,1,14,8685,0.823691,1.0,False
target_postoffice,6,window,1,15,34300,0.931104,1.0,False
target_postoffice,7,supplies,1,17,1652,0.900272,1.0,False
target_postoffice,8,paper,1,25,3934,0.516612,1.0,False
target_postoffice,9,supplies,1,30,10467,0.64195,1.0,False
target_postoffice,10,sign,1,34,11030,1.0,1.0,False
target_postoffice,11,ceiling_light,0,1,19462,1.0,1.0,False
target_postoffice,12,paper,0,22,3035,1.0,1.0,False
target_postoffice,13,paper,0,32,6640,1.0,1.0,False
target_postoffice,14,sign,0,31,13163,1.0,1.0,False
target_postoffice,15,sign,0,29,638,1.0,1.0,False
target_postoffice,16,paper,0,28,1552,1.0,1.0,False
target_postoffice,17,ceiling_light,0,27,6720,1.0,1.0,False
target_postoffice,18,camera,0,26,722,1.0,1.0,False
target_postoffice,19,supplies,0,24,2271,1.0,1.0,False
target_postoffice,20,supplies,0,23,738,1.0,1.0,False
target_postoffice,21,supplies,0,20,1651,1.0,1.0,False
target_postoffice,22,paper,0,3,8383,1.0,1.0,False
target_postoffice,23,paper,0,18,4999,1.0,1.0,False
target_postoffice,24,ceiling_light,0,16,3894,1.0,1.0,False
target_postoffice,25,camera,0,13,538,1.0,1.0,False
target_postoffice,26,shelf,0,11,27899,1.0,1.0,False
target_postoffice,27,paper,0,9,4315,1.0,1.0,False
target_postoffice,28,sign,0,8,14343,1.0,1.0,False
target_postoffice,29,paper,0,7,34824,1.0,1.0,False
target_postoffice,30,ceiling_light,0,4,9833,1.0,1.0,False
target_postoffice,31,camera,0,33,363,1.0,1.0,False
target_prairie,1,building,1,3,32865,0.457513,1.0,False
target_prairie,2,tree,1,5,44209,0.915907,1.0,False
target_prairie,3,machine,1,8,12029,0.866705,1.0,False
target_prairie,4,machine,1,11,5085,0.281063,1.0,False
target_prairie,5,building,1,13,101212,0.912881,1.0,False
target_prairie,6,machine,1,15,6846,0.942326,1.0,False
target_prairie,7,machine,0,2,2486,1.0,1.0,False
target_prairie,8,machine,0,4,39205,1.0,1.0,False
target_prairie,9,machine,0,6,20648,1.0,1.0,False
target_prairie,10,gravel,0,9,13527,1.0,1.0,False
target_prairie,11,machine,0,10,14827,1.0,1.0,False
target_prairie,12,machine,0,12,8666,1.0,1.0,False
target_prairie,13,tree,0,14,18279,1.0,1.0,False
target_racetrack,1,road,1,1,404616,0.731991,1.0,False
target_racetrack,2,car,1,2,4676,0.165622,1.0,False
target_racetrack,3,guardrail,1,4,5506,0.268651,1.0,False
target_racetrack,4,car,1,13,19003,0.841846,1.0,False
target_racetrack,5,car,1,14,19544,0.815591,1.0,False
target_racetrack,6,dirt,1,15,80456,0.97668,1.0,False
target_racetrack,7,guardrail,1,16,14458,0.752825,1.0,False
target_racetrack,8,car,0,0,15722,1.0,1.0,False
target_racetrack,9,car,0,5,28289,0.999117,1.0,False
target_racetrack,10,guardrail,0,6,37336,0.999652,1.0,False
target_racetrack,11,speaker,0,7,14247,1.0,1.0,False
target_racetrack,12,guardrail,0,8,9228,1.0,1.0,False
target_racetrack,13,guardrail,0,9,5001,1.0,1.0,False
target_racetrack,14,car,0,10,17623,1.0,1.0,False
target_racetrack,15,car,0,12,35683,1.0,1.0,False
target_ranch,1,hill,1,2,34483,0.395103,1.0,False
target_ranch,2,fence,1,3,5290,0.98971,1.0,False
target_ranch,3,building,1,4,22380,0.81927,1.0,False
target_ranch,4,building,1,5,21787,0.706728,1.0,False
target_ranch,5,cloud,1,7,3972,1.0,1.0,False
target_ranch,6,building,1,9,10839,1.0,1.0,False
target_ranch,7,water,1,12,90948,0.650283,1.0,False
target_ranch,8,cloud,1,18,15968,0.90118,1.0,False
target_ranch,9,building,1,23,3565,1.0,1.0,False
target_ranch,10,cloud,1,26,1619,1.0,1.0,False
target_ranch,11,bushes,1,27,36960,0.929741,1.0,False
target_ranch,12,hill,0,1,84209,1.0,1.0,False
target_ranch,13,bush,0,6,470,1.0,1.0,False
target_ranch,14,cloud,0,8,4335,1.0,1.0,False
target_ranch,15,cloud,0,10,20577,1.0,1.0,False
target_ranch,16,building,0,11,15109,1.0,1.0,False
target_ranch,17,fence,0,13,3334,1.0,1.0,False
target_ranch,18,bush,0,14,10922,1.0,1.0,False
target_ranch,19,cloud,0,15,3401,1.0,1.0,False
target_ranch,20,bush,0,16,267,1.0,1.0,False
target_ranch,21,bush,0,19,7755,0.997556,1.0,False
target_ranch,22,bush,0,20,647,1.0,1.0,False
target_ranch,23,bush,0,21,1589,1.0,1.0,False
target_ranch,24,bush,0,22,13811,1.0,1.0,False
target_ranch,25,fence,0,24,10512,1.0,1.0,False
target_ranch,26,cloud,0,28,8944,1.0,1.0,False
target_ranch,27,cloud,0,29,1510,1.0,1.0,False
target_recordingstudio,1,speaker,1,18,6204,0.411269,1.0,False
target_recordingstudio,3,door,1,28,4481,0.483805,1.0,False
target_recordingstudio,4,table,1,26,5880,0.551957,1.0,False
target_recordingstudio,5,doorway,1,25,19005,0.914669,1.0,False
target_recordingstudio,6,machine,1,24,4294,0.334554,1.0,False
target_recordingstudio,7,rug,1,23,8017,0.116545,1.0,False
target_recordingstudio,8,machine,1,22,7683,0.286925,1.0,False
target_recordingstudio,9,machine,1,19,9036,0.916244,1.0,False
target_recordingstudio,10,doorway,1,17,21888,0.920592,1.0,False
target_recordingstudio,11,machine,1,1,39566,0.905297,1.0,False
target_recordingstudio,12,rug,1,16,4596,0.885891,1.0,False
target_recordingstudio,13,speaker,1,14,2343,0.107933,1.0,False
target_recordingstudio,14,machine,1,12,72128,0.741325,1.0,False
target_recordingstudio,15,door,1,10,10238,0.9867,1.0,False
target_recordingstudio,16,machine,1,8,22236,0.953148,1.0,False
target_recordingstudio,17,rug,1,7,4785,0.903342,1.0,False
target_recordingstudio,18,door,1,5,12456,0.811149,1.0,False
target_recordingstudio,19,rug,1,30,13681,0.876257,1.0,False
target_recordingstudio,20,machine,0,2,3859,0.657523,1.0,False
target_recordingstudio,21,guitar,0,3,3209,1.0,1.0,False
